Title,Text1,Penulis1,Penulis2,Abstrak,KataKunci,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
Perancangan Promosi Kreatif: Sop Kaki Kambing & Sate Kambing MOCH RIZKY NASUTION,MOCH RIZKY NASUTION,MOCH RIZKY NASUTION,"Iman Sumargono, I Gusti Agung Rangga Lawe","<p><strong>Kata Kunci: Promosi, Kuliner, Visual, Media</strong></p>",,658.515 - Promotion of efficiency,Karya Ilmiah - Skripsi (S1) - Reference,"Promosi, Advertising By Media,",2023,"Universitas Telkom, S1 Desain Komunikasi Visual"
PERANCANGAN SISTEM INFORMASI PENYEWAAN BARANG BERBASIS WEB BAGAS SAADILAH,BAGAS SAADILAH,BAGAS SAADILAH,"Nia Ambarsari, Putra Fajar Alam","<p>Dengan hasil penelitian yang sudah dilakukan meringkas pengunaan tenaga kerja, dan mengurangi waktu yang terbuang untuk melakukan booking peminjaman barang. dengan adanya website yang di buat mempermudah penguna untuk menyewakan barang serta meminjam barang yang dibutuhkan.</p>",,005.372 - Information System-Research Method,Karya Ilmiah - Skripsi (S1) - Reference,"Perancangan Aplikasi, Sistem Informasi,",2023,"Universitas Telkom, S1 Sistem Informasi"
Perancangan Storyboard Pada Animasi 2D Tentang Tranportasi Umum Becak Vespa SURYA INDRA GULTOM,SURYA INDRA GULTOM,SURYA INDRA GULTOM,"Arief Budiman, Tiara Radinska Deanda","<p>Becak vespa sudah melekat dan menjadi ciri khas bagi warga Kota Padang Sidempuan. Sebagai salah satu warisan budaya, becak vespa ini harus dijaga dan dirawat. Tapi dari kuesioner yang disebar, banyak orang yang tidak mengetahui becak ini apalagi masyarakat di kalangan luar Kota Padang Sidempuan. Oleh karena itu, penulis mencoba mengangkat permasalahan ini agar becak vespa dapat dikenal sebagai ikon Kota Padang Sidempuan dan bisa terus meneruskan warisan budaya ini.</p>",,791. 43 - animation,Karya Ilmiah - Skripsi (S1) - Reference,"Animation, Storyboarding - Games,",2023,"Universitas Telkom, S1 Desain Komunikasi Visual"
PERANCANGAN STORYBOARD UNTUK ANIMASI 2D BERJUDUL GHINA SALSABILA,GHINA SALSABILA,GHINA SALSABILA,"Arief Budiman, Tiara Radinska Deanda",,,791. 43 - animation,Karya Ilmiah - Skripsi (S1) - Reference,"Animasi, Storyboarding - Games,",2023,"Universitas Telkom, S1 Desain Komunikasi Visual"
PERANCANGAN STRATEGI PROMOSI UMKM JAMU DEKA SEBAGAI UPAYA MENINGKATKAN BRAND AWARENESS PATRICIA TIARA WIJANTO,PATRICIA TIARA WIJANTO,PATRICIA TIARA WIJANTO,"Jiwa Utama, Iman Sumargono","<p><strong>Kata Kunci : Jamu, Promosi, Kampanye, UMKM</strong></p>",,"729 - Design and decoration of structures and accessories, Interior architecture",Karya Ilmiah - Skripsi (S1) - Reference,"Design Visual, Brand Awareness,",2023,"Universitas Telkom, S1 Desain Komunikasi Visual"
PERANCANGAN UI/UX BERBASIS APLIKASI UNTUK PEMESANAN JASA  TUKANG MUHAMMAD TEDY WANGSADISASTRA,MUHAMMAD TEDY WANGSADISASTRA,MUHAMMAD TEDY WANGSADISASTRA,"Riky Azharyandi Siswanto, Asep Kadarisman","<p>Kata Kunci : Aplikasi, Jasa Tukang, User Interface, User Exprience, Desain Komunikasi Visual</p>",,005.1 - software engineering,Karya Ilmiah - Skripsi (S1) - Reference,"Application Software-design, Aplikasi Komputer,",2023,"Universitas Telkom, S1 Desain Komunikasi Visual"
PERANCANGAN UI/UX GAME EDUKASI 2D RAMBU LALU LINTAS MUHAMMAD ANDHIKA RAHMANI,MUHAMMAD ANDHIKA RAHMANI,MUHAMMAD ANDHIKA RAHMANI,"Yahdi Siradj, Anang Sularsa","<p>Disiplin lalu lintas adalah perilaku pengguna jalan baik kendaraan bermotor ataupun mobil yang sesuai dengan undang-undang ataupun peraturan lalu lintas yang telah ditetapkan. Penanaman kedisiplinan lalu lintas harus dilakukan kepada para pengendara sehingga dapat diterapkan di masyarakat. Penerapan pembelajaran melalui bermain simulasi game edukasi tentang lalu lintas merupakan satu di antara cara yang dapat digunakan untuk menanamkan kedisiplinan ini kepada para pengendara yang tidak taat dan mengetahui tentang rambu-rambu lalu lintas. Rumusan masalah dalam proyek akhir ini adalah “Bagaimana merancang media pembelajaran rambu-rambu lalu lintas untuk kalangan yang ingin melakukan uji SIM sehingga menarik dan interaktif agar mudah dipahami”. Tujuan dalam penelitian ini untuk memperbaiki kekurangan yang ada pada aplikasi edukasi rambu lalu lintas yang ada, mempermudah pembelajaran serta visualiasi yang menarik tentang pembelajaran rambu lalu lintas sehingga menjadi sarana hiburan dalam mempelajari dan mematuhi fungsi yang ada pada rambu lalu lintas. Dalam pembuatan game edukasi ini penulis menggunakan metode MDLC (<em>Multimedia Development Life Cycle</em>) dengan result user experience beta testing yang di dapatkan yaitu 72.59 % dengan responden sebanyak 61 orang dan game kami telah di release ke play store sebagai bentuk keberhasilan dalam pembuatan game ini.</p>",<p> </p>,"006.7 - Multimedia system, Web Design, video interactive",Karya Ilmiah - Skripsi (S1) - Reference,"Interactive Multimedia, Multimedia  Communication,",2023,"Universitas Telkom, D4 Teknologi Rekayasa Multimedia"
Perancangan Zine J RONA LAILY AMIN,J RONA LAILY AMIN,J RONA LAILY AMIN,"Bambang Melga, Olivine Alifaprilina Supriadi","<p><strong>Kata kunci: </strong>jamu, Yogyakarta, media informasi, <em>zine</em></p>",,"741.6 - Graphic Design, Illustration Drawings",Karya Ilmiah - Skripsi (S1) - Reference,"1. Graphic Design 2. Arts, Desain Grafis,",2023,"Universitas Telkom, S1 Desain Komunikasi Visual"
Study of Feature Selection Method to Detect Coronary Heart Disease (CHD) on Photoplethysmography (PPG) Signals FAIZAL AKBARI PUTRA,FAIZAL AKBARI PUTRA,FAIZAL AKBARI PUTRA,Satria Mandala,,,610.28 - Biomedical Engineering,Karya Ilmiah - Skripsi (S1) - Reference,"Biomedical Engineering/ Biotechnology., Biomedical Engineering/ Biotechnology.,",2023,"Universitas Telkom, S1 Informatika"
Adapting Faster R-CNN and Video Inpainting for Badminton Player Detection ISNAN RIFAI,ISNAN RIFAI,ISNAN RIFAI,Wikky Fawwaz Al Maki,,,006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Machine - Learning,2023,"Universitas Telkom, S1 Informatika"
Classification of Virus Types based on Transmission Electron Microscopy Images using Support Vector Machine Optimized by Clonal Selection Algorithm RIFALDI TAJRIAL,RIFALDI TAJRIAL,RIFALDI TAJRIAL,Wikky Fawwaz Al Maki,,,006.37 - Computer Vision,Karya Ilmiah - Skripsi (S1) - Reference,Image Processing - Computer Vision,2023,"Universitas Telkom, S1 Informatika"
DESAIN DAN IMPLEMENTASI SISTEM MONITORING WASTE WATER TREATMENT  UNTUK RESIDENTIAL BERBASIS INTERNET OF THINGS ALDIRA MANIKA BUDIMAN,ALDIRA MANIKA BUDIMAN,ALDIRA MANIKA BUDIMAN,"Willy Anugrah Cahyadi, Sony Sumaryo",,,"004.6 - Data communications, computer communications",Karya Ilmiah - Skripsi (S1) - Reference,Internet Of Things,2023,"Universitas Telkom, S1 Teknik Elektro"
Klasifikasi Gender pada Gambar Wajah Bermasker Menggunakan Bagging dengan Hybrid Bat Algorithm SABRINA ADINDA SARI,SABRINA ADINDA SARI,SABRINA ADINDA SARI,Wikky Fawwaz Al Maki,,,006.37 - Computer Vision,Karya Ilmiah - Skripsi (S1) - Reference,Image Processing - Computer Vision,2023,"Universitas Telkom, S1 Informatika"
Korelasi Kecerahan Dataset Citra Buah Pisang terhadap Akurasi  dalam Implementasi Sistem Automatic Fruit Grading menggunakan  Metode Support Vector Machines dan Convolutional Neural Network DICKY ADI NAUFAL FARHANSYAH,DICKY ADI NAUFAL FARHANSYAH,DICKY ADI NAUFAL FARHANSYAH,Wikky Fawwaz Al Maki,,,006.37 - Computer Vision,Karya Ilmiah - Skripsi (S1) - Reference,Computer Vision,2023,"Universitas Telkom, S1 Informatika"
Pembangkitan Pola Tradisional Jepang Menggunakan  Deep Convolutional GAN YOGA AFRIZAL RIANDIKA,YOGA AFRIZAL RIANDIKA,YOGA AFRIZAL RIANDIKA,Wikky Fawwaz Al Maki,"<p><b>Kata kunci : </b><b><i>Generative Adversarial Network (GAN), </i></b><b>Jepang</b><b><i>, Image synthesis</i></b></p>",,006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Deep Learning,2023,"Universitas Telkom, S1 Informatika"
PENERAPAN ZERO WASTE PATTERN CUTTING PADA BUSANA MODEST MODEREN UNTUK RESORT WEAR THALITA SHAFA AQILLA,THALITA SHAFA AQILLA,THALITA SHAFA AQILLA,"Faradillah Nursari, Mochammad Sigit Ramadhan","<p align=""left"" style=""margin-left:.25pt;""><em>Keywords: zero waste, modest </em>moderen<em>, resort wear, gathering</em></p>",,746.925 98 - Fashion Design in Indonesia,Karya Ilmiah - Skripsi (S1) - Reference,Fashion & Textile Industry,2023,"Universitas Telkom, S1 Kriya"
PENGARUH DISIPLIN DAN KEPUASAN KERJA TERHADAP KINERJA KARYAWAN PADA KANTOR DIREKTORAT METROLOGI BANDUNG FARHAN RAHMAN SYAHPUTRA,FARHAN RAHMAN SYAHPUTRA,FARHAN RAHMAN SYAHPUTRA,M. Yahya Arwiyah,,,658.3 - Personel Management,Karya Ilmiah - Skripsi (S1) - Reference,"Manajemen Sdm, Human Resouces Management,",2023,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH IKLAN WEBSERIES 'HADIAH DI 561 KM' TERHADAP BRAND IMAGE OPPO MAISIE SABELLA HAWADI,MAISIE SABELLA HAWADI,MAISIE SABELLA HAWADI,Maylanny Christin,,,659.134 - Adverising by Media,Karya Ilmiah - Skripsi (S1) - Reference,"Komunikasi, Advertising By Media,",2023,"Universitas Telkom, S1 Ilmu Komunikasi"
"PENGARUH RECOMMENDER SYSTEM (NOVELTY, ACCURACY DAN DIVERSITY) TERHADAP KEPUTUSAN PEMBELIAN KONSUMEN SHOPEE INDONESIA DICKI DAUDY MUHAMMAD",DICKI DAUDY MUHAMMAD,DICKI DAUDY MUHAMMAD,Adhi Prasetio,,,658.8342 - Consumer Behavior,Karya Ilmiah - Skripsi (S1) - Reference,"Manajemen, Consumer Behaviour, Consumer Attitudes,",2023,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi & Informatika)"
PERANCANGAN SISTEM KONTROL BERBASIS LOGIKA FUZZY UNTUK DETEKSI KEBAKARAN DENGAN KAMERA RGB TUNGGAL MUHAMMAD ALFARIZIE,MUHAMMAD ALFARIZIE,MUHAMMAD ALFARIZIE,"Ig. Prasetya Dwi Wibawa, Achmad Rizal",,,658.4013 - Control and Quality Management,Karya Ilmiah - Skripsi (S1) - Reference,"Control Systems, Control And Quality Management,",2023,"Universitas Telkom, S1 Teknik Elektro"
Perancangan User Interface dan User Experience Aplikasi Seluler Pengatur Anggaran untuk Persiapan Pernikahan TIARA MARSHA FAUZIAH SAAZARI,TIARA MARSHA FAUZIAH SAAZARI,TIARA MARSHA FAUZIAH SAAZARI,"Rendy Pandita Bastari, Bijaksana Prabawa",<p> </p>,,"687.044 - Design-Fashion, Textille Industry",Karya Ilmiah - Skripsi (S1) - Reference,Design User Interface,2023,"Universitas Telkom, S1 Desain Komunikasi Visual"
Persepsi Kualitas Terhadap Kepuasan Konsumen Dengan Kenyamanan Sebagai Variabel Moderator (Studi Pada Dejima Kohii Bandung) PUTERI ARUM SARI,PUTERI ARUM SARI,PUTERI ARUM SARI,Adhi Prasetio,,,658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,"Marketing  , Consumer Behavior,",2023,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi & Informatika)"
PURWARUPA SISTEM OTOMASI PERAWATAN TANAMAN CABAI PADA SMART GREENBOX BERBASIS IOT IKRAM ANDIKA UKAR,IKRAM ANDIKA UKAR,IKRAM ANDIKA UKAR,"Nyoman Bogi Aditya Karna, Sussi",,,004.678 - Internet (World Wide Web),Karya Ilmiah - Skripsi (S1) - Reference,"Internet Of Things, Green Energy,",2023,"Universitas Telkom, S1 Teknik Telekomunikasi"
Revolutionize Date Fruit Classification using Optimized K-Nearest Neighbor KHAIDIR MAULADAN,KHAIDIR MAULADAN,KHAIDIR MAULADAN,Wikky Fawwaz Al Maki,,,"660.281 5 - Process Control, Computerized Process Control",Karya Ilmiah - Skripsi (S1) - Reference,Image Processing,2023,"Universitas Telkom, S1 Informatika (International Class)"
Develop integration system between Simple Simon and ERP partners system I GEDE PASEK PUNIA ATMAJA,I GEDE PASEK PUNIA ATMAJA,I GEDE PASEK PUNIA ATMAJA,"Rokhman Fauzi, Luthfi Ramadani",<p> </p>,"<p>During the internship process, the intern discusses with the CEO to learn more about Simple Simon, the assignment, and the current situation. Interns also discuss with the ICT team to learn more about the technical side of integration. Interns research and review integration flows and finds security vulnerabilities. Interns found three protocols that are widely used by companies as their security standards, namely OpenId, Kerberos, and SAML. Of the three protocols, the interns made a comparison and found that OpenId supports the needs of the company more than the other two protocols.</p>","621.3 - Electrical, Magnetic, Optical, Communications, Computer engineering, Electronics, Lighting",Karya Ilmiah - Skripsi (S1) - Reference,"Enterprise Resource Planning, Science Fiction,",2023,"Universitas Telkom, S1 Sistem Informasi"
EFFECT OF SOCIAL MEDIA MARKETING TOWARDS REPURCHASE INTENTION OF VIVO SMARTPHONE INDONESIA WITH CONSUMER ENGAGEMENT AS INTERVENING VARIABLE TRINATA HADI PURNOMO,TRINATA HADI PURNOMO,TRINATA HADI PURNOMO,Heppy Millanyani,<p>Pemasaran media sosial merupakan salah satu dari beberapa jenis pemasaran yang memiliki potensi terbesar dalam berkontribusi terhadap niat beli ulang melalui pembuatan konten yang bertujuan untuk menarik perhatian konsumen dan meningkatkan keterlibatan konsumen sebagai intervensi dalam mempengaruhi niat beli ulang.</p>,"<p>Saran praktis yang dapat diterapkan oleh perusahaan adalah menggunakan informasi unik sebelum memasuki konten penjualan karena ini adalah cara untuk meningkatkan minat konsumen saat melihat media sosial Vivo dan juga membuatnya lebih menyenangkan. Selain itu, penelitian selanjutnya harus memasukkan elemen atau variabel yang lebih penting karena variabel-variabel ini memiliki beberapa kendala bagi responden untuk memilih produk seperti faktor kualitas, faktor harga, dan faktor ketersediaan karena faktor ini menjadi kendala bagi responden untuk memilih produk.</p>","302.23 - Media of Communication, Mass Media",Karya Ilmiah - Skripsi (S1) - Reference,"Social Media-internet Marketing, Marketing - Advertising,",2023,"Universitas Telkom, S1 International ICT Business"
